i,j,ckt_id
385335,384544,1
385340,384525,1
385341,384638,1
385341,384640,1
385343,5124,1
385343,384418,1
385346,384616,1
385348,5040,1
385348,385005,1
385350,384158,1
385350,384163,1
385351,5233,1
385351,384598,1
385351,384719,1
385354,384743,1
385361,385178,_1
385361,385500,1
385361,385500,2
385365,5339,1
385367,5339,1
385368,384499,1
385371,384655,1
385379,384320,1
385380,384112,1
385382,384366,1
385384,5316,1
385384,385485,1
385397,385036,1
385397,385037,1
385404,384566,1
385416,384859,1
385418,385181,1
385419,5213,1
385425,385427,1
385428,384343,1
385433,384726,1
385441,384153,1
385441,385029,1
385445,384350,1
385466,384346,1
385476,5392,1
385476,384315,1
385477,5121,1
385478,5026,1
385478,384266,1
385481,384187,1
385482,384264,1
385482,385144,1
385485,384746,1
385486,384439,1
385489,385340,1
385489,385898,1
385490,384139,Z1
385491,384131,1
385500,384508,1
385500,385897,1
385503,384528,1
385504,15868,1
385511,384304,1
385511,384890,1
385513,5406,1
385513,384554,1
385515,384487,1
385517,317039,1
385517,317271,1
385517,384460,1
385517,385107,1
385517,385158,1
385518,384601,1
385519,384124,1
385519,384152,1
385520,384418,1
385533,384197,1
385533,384465,1
385533,385060,1
385533,385249,1
385533,385251,1
385534,384374,1
385534,385235,1
385534,385533,1
385534,385533,2
385700,384508,1
385700,384511,1
385702,360234,1
385897,384508,1
385897,385898,1
385897,385898,2
385898,385215,1
385901,384217,1
385901,385903,1
385901,385957,1
385905,384396,1
385905,385217,1
385906,380179,1
385907,384471,1
385910,5042,1
385910,385952,1
385911,5397,1
385913,384324,1
385913,385378,1
385919,384299,1
385923,384215,1
385923,385924,1
385924,385917,1
385925,386482,ST
385925,386483,CT
385937,5269,1
385937,384389,1
385937,385003,1
385937,385191,2
385951,15896,1
385951,385415,1
385951,385419,1
385952,384428,1
385955,385029,1
385956,385955,1
385957,384216,1
386035,5036,1
386081,5228,1
386402,384157,1
386403,384157,1
386404,384156,_4
386411,384400,1
386412,384400,1
386413,384400,1
386414,384400,1
386415,384400,1
386441,384470,1
386442,384471,1
386461,384601,1
386461,384601,S1
386462,384600,1
386462,384601,S2
386493,385500,1
386501,384306,1
386541,384407,1
386551,384418,1
386563,384425,1
386575,384428,1
386583,384430,1
386800,388067,1
386833,388720,2
386871,388702,1
386872,388702,1
388000,5137,1
388000,388001,1
388000,388001,2
388000,388006,1
388001,388032,1
388005,388001,1
388005,388015,1
388006,384471,1
388006,388008,2
388006,388036,1
388008,386891,1
388016,388015,1
388016,388020,1
388023,388001,1
388025,388020,1
388025,388030,1
388027,388025,1
388027,388035,1
388032,388030,1
388035,5377,1
388036,5377,_2
388037,5377,1
388037,384484,1
388060,388025,1
388065,388036,1
388065,388070,1
388065,388072,1
388067,5333,1
388067,388025,1
388067,388060,1
388067,388065,1
388067,388098,1
388075,15146,1
388090,5333,1
388090,388075,1
388093,15632,_1
388093,15632,_2
388093,388101,1
388093,388106,1
388093,388115,1
388098,388101,1
388100,388093,1
388106,5082,1
388106,388100,1
388113,388112,1
388120,388115,1
388200,388194,1
388205,388194,1
388205,388211,1
388205,388220,1
388209,318048,1
388209,388072,1
388209,388210,1
388210,388070,1
388211,5138,1
388211,388210,1
388211,388210,2
388213,388211,1
388215,5389,1
388216,5389,1
388216,388213,1
388220,388225,1
388230,5138,1
388236,5138,1
388236,388230,1
388238,388236,1
388240,5119,1
388240,388245,1
388247,388238,1
388248,388210,1
388248,388247,1
388248,388270,1
388251,388245,1
388251,388255,1
388251,388260,1
388260,5120,1
388268,-303222,1
388268,388270,1
388268,388400,1
388270,5120,1
388270,5120,2
388271,15398,1
388271,388300,2
388273,5120,1
388278,5119,1
388278,388273,1
388284,388280,1
388286,5338,1
388286,388251,1
388286,388284,1
388293,388115,1
388295,388280,1
388296,388293,1
388296,388295,1
388315,5120,1
388322,388330,1
388322,388455,1
388323,388315,1
388323,388324,1
388325,5148,1
388325,15666,2
388325,388315,2
388330,388325,1
388350,388351,1
388351,5398,1
388351,388330,1
388400,5128,1
388401,5128,1
388401,15618,1
388401,388435,1
388401,388481,1
388401,388530,1
388408,388401,1
388408,388415,1
388411,15772,1
388411,388410,1
388415,388418,1
388415,388439,1
388418,388419,1
388420,388419,1
388420,388421,2
388422,388421,1
388422,388423,1
388423,388401,1
388423,388443,1
388425,303223,1
388426,388420,1
388426,388425,1
388439,388426,1
388445,5246,1
388445,388435,1
388445,388443,1
388455,5254,1
388461,388400,1
388461,388447,1
388471,388447,1
388471,388455,Z1
388481,388410,1
388481,388530,1
388500,5128,1
388500,386854,1
388500,386855,1
388500,388350,1
388500,388574,1
388500,388800,1
388501,5104,1
388501,5104,3
388501,386850,SU
388501,388500,1
388501,388500,2
388501,388510,2
388501,388535,1
388501,388570,1
388501,388571,1
388501,388583,1
388505,388510,1
388510,388501,1
388510,388600,1
388523,5229,1
388523,388515,1
388530,5104,1
388530,388548,1
388531,388533,1
388531,388550,1
388535,5104,1
388550,5104,1
388550,5291,1
388555,5398,1
388555,388562,1
388557,5291,1
388557,388553,2
388562,388565,1
388565,388553,1
388574,388575,1
388575,388570,1
388575,388580,1
388575,388583,1
388575,388585,1
388578,388585,2
388585,388580,1
388585,388587,1
388585,388791,1
388587,388584,1
388590,388585,1
388595,388584,1
388595,388590,1
388595,388600,1
388700,388701,1
388701,388702,1
388701,388702,2
388702,5182,1
388702,384642,1
388702,386875,1
388702,386878,1
388702,388800,1
388702,388815,1
388710,5182,2
388710,388800,1
388711,15724,1
388711,388710,1
388711,388710,2
388711,388716,1
388714,388715,1
388715,388711,1
388720,388716,2
388725,388727,1
388725,388730,1
388727,388723,1
388730,386833,2
388730,388720,2
388745,386833,1
388745,388714,1
388745,388746,1
388778,388775,1
388778,388780,1
388778,388783,1
388781,388780,1
388787,388783,1
388787,388789,1
388791,388793,1
388798,15717,1
388798,388783,1
388801,388793,1
388801,388798,1
388801,388800,1
388801,388800,2
388807,388215,1
388809,388807,1
388810,388809,1
388810,388818,1
388811,388810,1
388813,388571,1
388813,388810,1
388814,388817,1
388815,388574,1
388816,388811,1
388816,388825,1
388816,388835,1
388818,388240,1
388819,385259,1
388819,388810,2
388820,388822,1
388820,388825,1
388822,388817,1
388827,388825,1
388835,388723,1
388841,5107,1
388841,384678,1
389001,389133,10
389001,389136,11
389001,389154,1
389001,389155,1
389001,389155,2
389003,389001,1
389003,389004,1
389003,389004,2
389004,5118,1
389004,389007,1
389004,389007,2
389004,389090,1
389007,389037,1
389007,389040,1
389007,389120,1
389016,5062,1
389016,389065,1
389016,389067,1
389016,389067,2
389016,389068,1
389016,389175,1
389020,389086,1
389020,389091,1
389021,389001,1
389021,389022,1
389022,389121,1
389026,389029,1
389026,389172,1
389029,389030,1
389029,389044,1
389029,389148,1
389036,389037,1
389039,389036,1
389039,389056,1
389044,15343,2
389044,389051,1
389045,389030,1
389045,389046,1
389051,15343,1
389051,382152,1
389051,389146,1
389054,389084,1
389056,389007,1
389056,389040,1
389058,389086,1
389061,389055,1
389061,389063,1
389062,389118,1
389063,389160,1
389066,389030,1
389067,5101,1
389067,5265,1
389067,389051,1
389067,389051,2
389067,389055,1
389067,389100,1
389068,389094,1
389068,389118,1
389090,5118,1
389090,389091,1
389090,389093,1
389091,389092,1
389093,5152,1
389093,389016,1
389095,389152,1
389100,389084,1
389102,389090,1
389102,389103,1
389103,389090,1
389106,389107,1
389106,389107,_C
389108,389107,1
389109,389100,1
389110,389065,1
389110,389090,1
389112,389147,1
389117,389019,1
389118,389117,1
389118,389120,1
389118,389152,1
389118,389152,2
389123,389001,1
389124,389001,1
389127,389001,1
389129,389001,1
389138,389162,1
389139,380595,1
389140,389090,1
389140,389106,1
389146,5062,1
389146,389003,1
389146,389175,1
389148,389112,1
389151,389004,1
389151,389162,1
389154,16058,1
389155,389044,1
389155,389044,2
389156,15362,1
389156,389062,1
389157,389021,1
389160,389093,1
389160,389100,1
389163,389004,1
389163,389019,1
389168,389046,1
389168,389062,1
389170,389121,1
389170,389151,1
389172,389157,1
389176,389001,1
389176,389003,1
389176,389146,1
400356,380014,1
500020,1005,1
500020,334014,A
500020,335364,A
500025,2664,2
500025,336136,A
500025,500750,1
500060,500290,1
500065,336041,1
500065,500060,1
500065,500135,1
500070,-337309,A
500080,50002,1
500080,500070,RT
500080,500246,1
500080,500246,2
500100,500060,1
500120,500620,1
500130,500520,1
500135,993,1
500140,500150,T1
500140,500260,1
500150,50005,1
500150,50005,F2
500170,2258,A
500170,334480,1
500170,337304,2
500170,500165,1
500170,500180,A1
500180,50006,1
500180,500730,1
500190,500230,1
500190,500230,2
500190,500760,1
500190,500880,1
500195,500210,1
500195,500670,1
500210,500220,NO
500220,334340,1
500230,994,1
500230,994,A
500240,500672,1
500240,500900,A
500246,500245,1
500246,500560,1
500246,500780,1
500250,10069,A
500250,507760,1
500255,1002,1
500260,1002,1
500260,10070,A
500260,500250,1
500265,500916,1
500280,996,1
500280,500480,XF
500295,994,1
500295,500560,1
500300,335366,1
500300,500540,1
500310,500860,1
500325,500245,1
500325,500790,1
500360,336462,1
500380,-303135,NO
500380,500390,NO
500380,500390,T4
500380,500930,1
500390,500810,1
500390,500810,A
500405,500190,1
500410,999,1
500410,335388,1
500410,500580,1
500410,500774,1
500420,500265,1
500420,500690,1
500420,500816,1
500430,500431,1
500430,500431,2
500430,507765,1
500440,500460,1
500460,50018,T1
500460,50018,T2
500460,335390,A
500465,10118,A
500465,500140,1
500465,500910,1
500480,50020,1
500480,50020,F2
500480,500220,1
500500,2600,A
500500,335200,1
500510,50021,F1
500510,50021,F2
500510,336139,1
500510,500520,1
500520,50023,F1
500520,50023,F2
500520,50023,F3
500535,500430,1
500550,500320,1
500550,500508,1
500550,500860,A
500560,50025,T2
500560,50026,T1
500560,500960,1
500580,1009,1
500590,500600,1
500590,500600,2
500620,2659,A
500630,500631,1
500630,500632,1
500631,500205,1
500640,303221,1
500640,500130,1
500650,2598,1
500650,2598,A
500667,500508,1
500670,-335190,1
500670,50032,F1
500670,50032,F2
500680,500690,1
500680,500790,1
500690,1000,1
500690,500700,A
500700,500780,A
500720,-2660,A
500720,335455,1
500720,500935,1
500730,500590,1
500735,500815,1
500740,336030,1
500740,500100,1
500740,503301,1
500750,500510,1
500760,50016,F1
500760,50016,F2
500762,500535,2
500762,500667,1
500762,500763,1
500762,500763,A
500762,500763,F3
500762,500763,F4
500763,10136,1
500765,1005,1
500770,50007,F1
500770,50007,F2
500773,500135,1
500773,500774,1
500774,-335388,1
500775,335366,1
500776,1006,1
500776,2264,2
500776,335381,1
500776,500765,1
500776,500773,1
500815,1008,1
500820,500630,1
500840,500850,1
500840,500850,T4
500860,337301,T2
500860,500870,1
500870,-334335,1
500872,-334335,1
500872,500480,1
500880,500920,1
500900,50035,F1
500900,500672,1
500910,500170,1
500910,500915,1
500910,500915,T2
500916,500735,1
500920,500930,1
500935,303135,1
500940,-502410,1
500940,2597,1
500940,500920,1
500960,50036,F1
501403,510402,1
501403,512719,1
501801,10067,A
501801,500250,1
501823,1009,1
502401,2596,A
502401,500330,1
502402,502403,1
502403,2597,1
502403,2597,2
502403,502404,1
502403,502404,T4
502404,335379,1
502404,335391,1
502404,502405,1
502404,502405,2
502405,502412,1
502405,502431,1
502406,502407,1
502407,502413,1
502408,502405,1
502409,502426,1
502411,502413,1
502412,502406,1
502413,500620,1
502413,502417,1
502419,502405,1
502419,502409,1
502422,502413,1
502422,502443,1
502425,502417,1
502442,502408,1
502442,502411,1
502442,502426,1
503304,-335348,1
503508,300656,Z1
503909,503912,1
503912,507453,1
504015,10085,1
504015,10085,2
504015,10098,A
504015,506937,1
504020,506947,1
504021,10085,A
504021,10087,A
504021,503916,1
504029,508069,1
504032,503908,1
504080,10054,A
504109,508082,1
504117,508048,1
504124,510890,1
504129,507417,1
504129,507418,1
504185,504032,1
504185,506967,1
504202,506934,1
504202,506944,1
504274,2156,A
504274,506927,1
504274,506939,1
504362,1575,1
504382,10065,A
504382,507435,1
504440,2155,A
504440,505448,1
504440,505461,1
504448,10068,A
505400,301580,A
505400,301580,B
505400,505410,1
505404,301580,1
505406,505404,1
505406,505408,1
505410,505408,A
505410,505408,B
505410,505412,1
505412,505414,A
505412,505414,B
505412,505414,C
505416,5425,1
505416,505412,1
505418,338369,T4
505421,5425,1
505421,505422,1
505422,5424,1
505422,505426,1
505425,-505421,A
505426,5423,1
505427,300103,1
505428,27,1
505428,52608,T1
505428,345203,1
505428,505400,1
505428,505427,1
505434,26,1
505434,27,1
505436,5426,A
505436,5426,B
505436,5426,C
505440,505442,1
505441,505436,1
505448,504080,1
505448,505450,AA
505448,505450,B
505448,505452,1
505448,505454,1
505450,2160,A
505450,504448,1
505458,504448,1
505460,505462,1
505460,505464,AB
505460,505466,1
505461,-338110,1
505461,505468,1
505461,505470,1
505472,52609,F1
505472,52610,F2
505472,505474,14
505472,505474,_8
505480,504000,1
505480,505482,1
505480,505484,1
505485,505480,1
505485,505486,1
505486,547471,1
505486,547472,1
505488,505486,1
505488,547466,1
505488,547479,1
505488,547485,1
505490,505488,A
505490,505488,B
505492,300678,1
505492,505496,1
505492,547479,1
505492,549959,1
505492,549969,1
505492,549970,1
505494,5451,1
505494,505492,T1
505494,505492,T2
505494,505492,T3
505494,549911,2
505496,505472,1
505496,505501,1
505496,505501,2
505502,505504,1
505502,505506,1
505508,-338110,1
505508,5418,1
505508,5419,1
505508,505514,1
505514,3380,A
505514,505516,2
505516,503902,1
505516,505518,1
505516,505520,1
505516,505522,1
505522,515339,Z1
505524,505522,1
505524,505526,1
505526,505550,1
505541,505542,1
505541,505543,1
505542,549903,A
505543,505501,1
505552,505550,1
505552,505554,1
505552,505558,1
505552,505566,1
505554,505556,1
505560,505558,1
505560,505562,1
505560,505564,1
505566,505568,1
505570,5427,1
505570,52602,_P
505570,505552,1
505574,5417,1
505574,5420,1
505574,52602,_S
505574,505580,1
505574,510924,1
505576,52602,_T
505582,5427,1
505582,505522,1
505582,505583,AA
505582,505586,A
505582,515254,1
505590,505552,1
505590,505592,A
505592,5417,1
505592,510902,1
505595,505592,1
505595,505596,1
505596,505598,1
505600,505598,1
505600,505665,1
505600,510881,1
505600,520448,1
505602,-505600,1
505602,515157,1
505602,515159,1
505602,520963,1
505602,521044,1
505602,521049,1
505610,505612,A
505610,509757,1
505614,520943,A
505665,505666,1
505671,7049,1
505671,7055,1
505674,7062,3
505674,505671,2
506745,508586,A1
506746,508586,A2
506747,508586,1
506751,508583,1
506751,508583,2
506751,508583,3
506752,508572,1
506753,508572,1
506926,506927,69
506926,506927,NK
506926,506950,1
506926,506950,A
506927,504010,1
506927,506931,1
506927,506949,1
506928,506965,1
506931,504000,1
506931,504200,1
506931,506930,69
506932,5421,A
506933,506947,1
506934,1625,1
506934,506935,1
506934,506935,KV
506936,506941,1
506936,506946,1
506938,506942,1
506940,506925,1
506940,506930,1
506941,506972,1
506942,506931,1
506943,506937,1
506943,506947,1
506944,506945,61
506944,506992,1
506945,506959,1
506945,509745,1
506946,506947,69
506948,506934,1
506948,506944,1
506948,506973,69
506955,504200,1
506955,506962,1
506957,504010,1
506957,506927,1
506957,506934,1
